2.93	5.86	6.445059779366467	2.512688940266071	1.2563444701330355	0.1949313913511181	0.2521388384580809
2.93	5.86	11.706287019563332	4.537911702724732	2.268955851362366	0.19382369897222992	0.24974384655358636
5.86	8.79	6.302799001380294	4.421765305838987	1.1054413264597467	0.17538895437053573	0.22706646243779652
5.86	2.93	5.310584814573147	2.0466474942819564	1.0233237471409782	0.1926951141676156	0.2491705654049763
2.93	8.79	7.959709444158752	4.269475018373654	1.4231583394578844	0.17879526249570227	0.23068614593087558
5.86	8.79	9.01597740008333	6.759439612520128	1.689859903130032	0.18742947415933114	0.23894349030898715
5.86	5.86	7.298085987230237	5.762325829882782	1.4405814574706954	0.19739168050244138	0.2557614611509149
5.86	5.86	6.741581887268207	3.7682691390106062	1.2560897130035356	0.18631972940590097	0.23904502465150979
5.86	8.79	12.922699106351274	9.52427522619838	2.381068806549595	0.18425475877398884	0.24024326312522434
5.86	5.86	9.929519062944632	7.552014364268902	1.8880035910672255	0.19014048707685666	0.24322353134144797
2.93	5.86	6.758039595228715	2.5156647582753457	1.2578323791376729	0.18612385461986974	0.24260641774609196
5.86	5.86	6.798660745602612	5.487413340905828	1.371853335226457	0.20178287850497242	0.2581239536258744
5.86	5.86	6.62998084784466	3.7791909801068684	1.2597303267022895	0.19000512303317063	0.2423362579448399
5.86	5.86	6.881824773068856	4.893143510879512	1.6310478369598373	0.2370080452124755	0.304313118389835
5.86	5.86	8.346252129471871	5.877043034937763	1.4692607587344408	0.1760383865647025	0.22693832448517542
5.86	5.86	5.726455780612431	2.0723030758004892	1.0361515379002446	0.18094115760192436	0.2360758899531358
2.93	5.86	7.323755337295998	2.702970190560287	1.3514850952801436	0.1845344407394042	0.2378429050718491
2.93	5.86	11.635874890754568	4.295099082929352	2.147549541464676	0.18456279064765801	0.24615113311991624
5.86	5.86	11.852187359624821	10.192471258776216	2.548117814694054	0.21499135453885654	0.27682083317303235
5.86	5.86	6.24070701517273	3.197103434988915	1.065701144996305	0.17076609147093705	0.22041145139274249
5.86	5.86	9.464808306829047	5.338184456400677	1.7793948188002258	0.18800114710367213	0.24424546800693722
5.86	5.86	12.269059671545266	9.510071599682588	2.377517899920647	0.19378159073059614	0.24540222291052394
5.86	8.79	5.948709831465203	4.519812222650291	1.1299530556625728	0.18994926423974834	0.24339296724482
2.93	5.86	8.582795589654992	2.9723647049507624	1.4861823524753812	0.17315830686527187	0.22350049627552399
5.86	5.86	10.333752259786008	7.588046965953974	1.8970117414884935	0.18357433909759482	0.23739069216644154
2.93	5.86	5.538899642373548	2.0620909093829454	1.0310454546914727	0.18614626031564016	0.2394322024491588
5.86	2.93	7.143355868957376	2.7587988358278626	1.3793994179139313	0.19310243577648672	0.2527153621626968
5.86	5.86	6.42913382778757	4.685177741011427	1.1712944352528567	0.18218541822700388	0.23719276042221418
5.86	5.86	10.724410415868801	6.1710063340879975	2.0570021113626655	0.19180561276533584	0.24478932639896703
5.86	5.86	8.268035861709457	4.831948332814923	1.610649444271641	0.19480436118217698	0.25209098711787287
5.86	5.86	5.992011745575778	3.275148094936117	1.0917160316453722	0.18219524226591252	0.235916501223799
5.86	8.79	8.242913559676355	6.901257375117553	1.7253143437793883	0.20930879976947497	0.2707580477910335
5.86	8.79	7.4524776148464635	7.488139357647729	1.4976278715295457	0.20095704394281497	0.26092634312972607
5.86	5.86	10.297225401722434	8.04197059813718	2.010492649534295	0.19524605620442148	0.2495408326734599
5.86	5.86	5.823817189200632	3.7894977314345546	1.263165910478185	0.21689655932547655	0.2810275328478184
2.93	5.86	7.123537680070796	2.464744715535007	1.2323723577675034	0.17300004760489393	0.2214186993785636
5.86	5.86	12.130270029602181	9.288058683480271	2.3220146708700677	0.1914231641343123	0.24882741022963273
2.93	8.79	6.034356656342266	3.8344914142858713	1.278163804761957	0.2118144282072843	0.27294516458353413
5.86	8.79	6.994439527577156	5.242001109653639	1.3105002774134098	0.18736315786939994	0.23947722179341344
5.86	2.93	6.977065471126128	2.5011090679626076	1.2505545339813038	0.1792378958111538	0.23025473534625107
5.86	8.79	8.916823638980333	6.603673261130789	1.6509183152826972	0.18514645821474215	0.23862682615781614
5.86	5.86	8.225303503897724	4.691033765255875	1.5636779217519583	0.19010580229787002	0.2533401618788818
5.86	2.93	5.099944855515109	2.240736628295776	1.120368314147888	0.21968243694562994	0.28198671051208957
5.86	5.86	6.659629659841795	3.5223684834992293	1.1741228278330762	0.17630452259427418	0.2284616446969383
2.93	5.86	9.679727501518707	3.9618870018869914	1.9809435009434957	0.204648684648684	0.26512067153852525
5.86	8.79	11.394262988468267	10.548859652324936	2.109771930464987	0.18516089479417958	0.24087508874948002
2.93	5.86	8.073887131189764	3.1550192350820194	1.5775096175410097	0.19538415535275744	0.2540230678617416
5.86	5.86	11.925102467399743	8.544804630229462	2.1362011575573656	0.17913482617002302	0.23152191308423528
2.93	5.86	9.254235218631413	3.4182071007413724	1.7091035503706862	0.18468339198141123	0.23778939772442317
5.86	5.86	9.367199109214944	6.410405123988221	1.6026012809970553	0.17108649686121252	0.21958493874308865
5.86	5.86	9.67255877888312	5.619292215935414	1.8730974053118048	0.19365066143625848	0.2504426187771499
5.86	5.86	5.899415244976918	3.4473854897883105	1.1491284965961035	0.19478684731923793	0.2525899997863955
5.86	5.86	6.032856767763145	3.3704926143088842	1.1234975381029615	0.18622977162435275	0.23936034462084613
5.86	2.93	11.397435805915158	4.108397632106823	2.0541988160534115	0.18023341837883414	0.2314348044504027
5.86	2.93	7.114122277843397	2.6131723657561947	1.3065861828780974	0.1836609116134255	0.23662154255074552
5.86	5.86	12.299932061862828	6.5877187373396335	2.1959062457798777	0.17852994916845966	0.22613449775034491
5.86	5.86	6.026246991065776	3.61467903447073	1.2048930114902432	0.19994086091667995	0.26155599255524487
5.86	8.79	7.061131585037921	7.7669522849954795	1.2944920474992465	0.18332643031921272	0.23348484550413515
5.86	5.86	7.384300815834197	4.073508221314234	1.3578360737714115	0.18388146794613186	0.2388919645364538
2.93	8.79	8.704693914364919	4.672062152238354	1.5573540507461179	0.17890968551761424	0.2321214290438373
5.86	5.86	6.06048481522434	3.986624454728081	1.3288748182426937	0.21926873158801946	0.28502499958183514
5.86	8.79	17.297705233671408	12.816018355166548	3.204004588791637	0.18522714692552272	0.24039582785200067
5.86	5.86	6.976424490871116	3.656575070002642	1.2188583566675475	0.1747110369018491	0.22685616347734974
2.93	5.86	5.77560418000956	2.1398759775143423	1.0699379887571712	0.18525126643207745	0.23991232489363618
5.86	2.93	5.178503933429831	1.9660270667122846	0.9830135333561423	0.18982577709563928	0.24590999346798328
2.93	5.86	7.433429192583096	2.722600644868251	1.3613003224341256	0.18313221087683185	0.23851030982316582
5.86	5.86	10.32078451662101	5.59244749879194	1.86414916626398	0.18062087850607464	0.23538073418757371
5.86	5.86	5.521880724608328	3.136503988698061	1.0455013295660205	0.1893379052732398	0.2443056554013352
5.86	8.79	8.728305593653923	7.683774280656279	1.5367548561312558	0.1760656566892642	0.2242959108549727
5.86	5.86	7.99178947843983	5.103620398980909	1.7012067996603029	0.21286932097620961	0.27129366676249006
5.86	5.86	6.334389859545702	3.299960521739793	1.0999868405799311	0.1736531639147991	0.22311391437468406
5.86	5.86	6.635177167418608	4.292732346584737	1.4309107821949125	0.21565524869799418	0.27051109166356396
5.86	2.93	5.683659607599852	2.188677848489984	1.094338924244992	0.19254124979295156	0.2471731769875957
5.86	5.86	9.727271105879385	7.482316060967721	1.8705790152419302	0.1923025476396262	0.24197188487797575
2.93	5.86	7.081903380852105	2.457029314202624	1.228514657101312	0.17347238320462588	0.22090623824959535
5.86	2.93	7.270913585925467	2.473056695278938	1.236528347639469	0.17006505895394702	0.22430429772734684
5.86	2.93	9.214502549279382	3.3488062946054122	1.6744031473027061	0.18171389484651587	0.23243755969915644
5.86	2.93	12.061577500791216	4.223693072447572	2.111846536223786	0.17508875071152616	0.2270291106318799
5.86	5.86	10.303825733890228	8.250695195776062	2.0626737989440156	0.20018523723277773	0.26143521697103844
5.86	5.86	10.021233644393826	6.214809139079302	2.071603046359767	0.206721359851607	0.26578449084545586
5.86	2.93	7.297608739092799	2.5256957772129827	1.2628478886064913	0.17304954729095026	0.22475990861499323
2.93	5.86	7.141286860591981	2.739681389602972	1.369840694801486	0.1918198668591129	0.24798235765634324
5.86	5.86	5.452941125533688	3.188215608395322	1.062738536131774	0.1948927214994939	0.2463352323264038
5.86	2.93	6.353833889397407	2.4749483901760225	1.2374741950880113	0.1947602371464219	0.2468424703210682
2.93	5.86	7.178671655752917	2.805737630397293	1.4028688151986466	0.19542178309191804	0.24553216405572498
2.93	5.86	6.070972523529795	2.312591357638267	1.1562956788191334	0.19046300643555508	0.24266172880369538
2.93	5.86	7.3221819835848425	2.7066125690737772	1.3533062845368886	0.18482281477990908	0.24079127790620589
2.93	5.86	6.9892037169697545	2.689651599179226	1.344825799589613	0.1924147376509261	0.2550323260571137
2.93	5.86	8.965091461711296	3.1372399506907223	1.5686199753453611	0.17496976824438734	0.22473281861890515
2.93	5.86	7.49029588646	2.8793513433405034	1.4396756716702517	0.1922054473539174	0.2429062483034969
5.86	5.86	8.103694089456797	4.66923522753908	1.5564117425130264	0.19206200596071057	0.24751754849406354
2.93	5.86	7.755232259133022	2.900694617650548	1.450347308825274	0.18701532853735733	0.24072075983320898
2.93	5.86	5.257800891689298	1.9553181225207277	0.9776590612603638	0.18594448161886332	0.2444393672726428
5.86	5.86	5.81708788815055	3.275709407349116	1.0919031357830387	0.18770614382623532	0.24272102984763427
5.86	2.93	7.755829310968767	2.7389235980479225	1.3694617990239613	0.17657193629663626	0.22860157626052272
5.86	2.93	10.060807775071556	3.3273915835965475	1.6636957917982738	0.16536403726155488	0.2135000924095408
5.86	2.93	6.974151051428829	2.7316404160988363	1.3658202080494182	0.19584035361115326	0.24860797596936887
2.93	5.86	7.21335874362645	2.6528555286355986	1.3264277643177993	0.18388490181356903	0.23510907697995545
2.93	5.86	6.519160011992145	2.398823626749731	1.1994118133748655	0.1839825700195301	0.23635722669824766
5.86	2.93	8.35633637555148	3.343900434188956	1.671950217094478	0.20008172744053002	0.2540835066199288
